wave,match,int_corr,samerace,age_o,race_o,age,race,imprace,income,income_num,age_gap
21,0,-0.090,0,23,4.000,23.000,2.000,8.000,49,642.00,49642.000,0.000
21,0,-0.100,1,24,2.000,23.000,2.000,8.000,49,642.00,49642.000,1.000
21,0,0.180,1,30,2.000,23.000,2.000,8.000,49,642.00,49642.000,7.000
21,0,0.650,1,30,2.000,23.000,2.000,8.000,49,642.00,49642.000,7.000
21,0,0.250,1,30,2.000,23.000,2.000,8.000,49,642.00,49642.000,7.000
21,0,0.460,1,28,2.000,23.000,2.000,8.000,49,642.00,49642.000,5.000
21,0,0.440,1,30,2.000,23.000,2.000,8.000,49,642.00,49642.000,7.000
21,0,0.440,0,27,1.000,23.000,2.000,8.000,49,642.00,49642.000,4.000
21,0,0.440,0,27,1.000,23.000,2.000,8.000,49,642.00,49642.000,4.000
21,0,0.440,0,27,1.000,23.000,2.000,8.000,49,642.00,49642.000,4.000
21,0,0.440,0,27,1.000,23.000,2.000,8.000,49,642.00,49642.000,4.000
21,0,0.440,0,27,1.000,23.000,2.000,8.000,49,642.00,49642.000,4.000
21,0,0.440,0,27,1.000,23.000,2.000,8.000,49,642.00,49642.000,4.000
21,0,0.440,0,27,1.000,23.000,2.000,8.000,49,642.00,49642.000,4.000
21,0,0.440,0,27,1.000,23.000,2.000,8.000,49,642.00,49642.000,4.000
21,0,0.440,0,27,1.000,23.000,2.000,8.000,49,642.00,49642.000,4.000
21,0,0.440,0,27,1.000,23.000,2.000,8.000,49,642.00,49642.000,4.000
21,0,0.440,0,27,1.000,23.000,2.000,8.000,49,642.00,49642.000,4.000
21,0,0.540,1,25,2.000,23.000,2.000,8.000,49,642.00,49642.000,2.000
21,0,0.650,0,25,4.000,23.000,2.000,8.000,20,000.00,20000.000,2.000
21,0,0.650,0,25,4.000,23.000,2.000,8.000,20,000.00,20000.000,2.000
21,0,0.070,0,26,4.000,23.000,2.000,8.000,20,000.00,20000.000,3.000
21,0,0.070,0,26,4.000,23.000,2.000,8.000,20,000.00,20000.000,3.000
21,0,0.070,0,26,4.000,23.000,2.000,8.000,20,000.00,20000.000,3.000
21,0,0.600,1,26,2.000,23.000,2.000,8.000,20,000.00,20000.000,3.000
21,0,0.260,0,24,6.000,23.000,2.000,8.000,20,000.00,20000.000,1.000
21,0,0.260,0,24,6.000,23.000,2.000,8.000,20,000.00,20000.000,1.000
21,0,0.260,0,24,6.000,23.000,2.000,8.000,20,000.00,20000.000,1.000
21,0,0.260,0,24,6.000,23.000,2.000,8.000,20,000.00,20000.000,1.000
21,0,0.260,0,24,6.000,23.000,2.000,8.000,20,000.00,20000.000,1.000
21,0,0.260,0,24,6.000,23.000,2.000,8.000,20,000.00,20000.000,1.000
21,0,0.260,0,24,6.000,23.000,2.000,8.000,20,000.00,20000.000,1.000
21,0,0.260,0,24,6.000,23.000,2.000,8.000,20,000.00,20000.000,1.000
21,0,0.260,0,24,6.000,23.000,2.000,8.000,20,000.00,20000.000,1.000
21,1,-0.190,1,23,2.000,23.000,2.000,8.000,20,000.00,20000.000,0.000
21,0,0.320,1,29,2.000,23.000,2.000,8.000,20,000.00,20000.000,6.000
21,0,0.190,0,22,4.000,23.000,2.000,8.000,20,000.00,20000.000,1.000
21,0,0.190,0,22,4.000,23.000,2.000,8.000,20,000.00,20000.000,1.000
21,0,0.190,0,22,4.000,23.000,2.000,8.000,20,000.00,20000.000,1.000
21,0,-0.080,1,32,2.000,23.000,2.000,8.000,20,000.00,20000.000,9.000
21,0,0.270,1,22,2.000,23.000,2.000,8.000,20,000.00,20000.000,1.000
21,0,-0.110,1,24,2.000,23.000,2.000,8.000,20,000.00,20000.000,1.000
21,0,0.210,0,23,4.000,23.000,2.000,8.000,20,000.00,20000.000,0.000
21,0,0.210,0,23,4.000,23.000,2.000,8.000,20,000.00,20000.000,0.000
21,0,-0.300,0,23,4.000,23.000,2.000,8.000,20,000.00,20000.000,0.000
21,0,-0.300,0,23,4.000,23.000,2.000,8.000,20,000.00,20000.000,0.000
21,0,-0.260,0,24,4.000,23.000,2.000,8.000,20,000.00,20000.000,1.000
21,0,-0.260,0,24,4.000,23.000,2.000,8.000,20,000.00,20000.000,1.000
21,0,-0.640,0,23,4.000,23.000,2.000,8.000,20,000.00,20000.000,0.000
21,0,-0.640,0,23,4.000,23.000,2.000,8.000,20,000.00,20000.000,0.000
21,0,0.270,1,24,2.000,23.000,2.000,8.000,20,000.00,20000.000,1.000
21,0,0.260,1,30,2.000,23.000,2.000,8.000,20,000.00,20000.000,7.000
21,0,0.400,1,30,2.000,23.000,2.000,8.000,20,000.00,20000.000,7.000
21,0,0.290,1,30,2.000,23.000,2.000,8.000,20,000.00,20000.000,7.000
21,0,-0.220,1,28,2.000,23.000,2.000,8.000,20,000.00,20000.000,5.000
21,0,0.220,1,30,2.000,23.000,2.000,8.000,20,000.00,20000.000,7.000
21,0,0.160,0,27,1.000,23.000,2.000,8.000,20,000.00,20000.000,4.000
21,0,0.160,0,27,1.000,23.000,2.000,8.000,20,000.00,20000.000,4.000
21,0,0.160,0,27,1.000,23.000,2.000,8.000,20,000.00,20000.000,4.000
21,0,0.160,0,27,1.000,23.000,2.000,8.000,20,000.00,20000.000,4.000
21,0,0.160,0,27,1.000,23.000,2.000,8.000,20,000.00,20000.000,4.000
21,0,0.160,0,27,1.000,23.000,2.000,8.000,20,000.00,20000.000,4.000
21,0,0.160,0,27,1.000,23.000,2.000,8.000,20,000.00,20000.000,4.000
21,0,0.160,0,27,1.000,23.000,2.000,8.000,20,000.00,20000.000,4.000
21,0,0.160,0,27,1.000,23.000,2.000,8.000,20,000.00,20000.000,4.000
21,0,0.160,0,27,1.000,23.000,2.000,8.000,20,000.00,20000.000,4.000
21,0,0.160,0,27,1.000,23.000,2.000,8.000,20,000.00,20000.000,4.000
21,0,0.160,0,27,1.000,23.000,2.000,8.000,20,000.00,20000.000,4.000
21,1,0.390,1,25,2.000,23.000,2.000,8.000,20,000.00,20000.000,2.000
21,0,-0.330,1,25,4.000,27.000,4.000,9.000,32,508.00,32508.000,2.000
21,0,-0.330,1,25,4.000,27.000,4.000,9.000,32,508.00,32508.000,2.000
21,0,-0.330,1,25,4.000,27.000,4.000,9.000,32,508.00,32508.000,2.000
21,0,-0.330,1,25,4.000,27.000,4.000,9.000,32,508.00,32508.000,2.000
21,0,-0.330,1,25,4.000,27.000,4.000,9.000,32,508.00,32508.000,2.000
21,0,-0.220,1,26,4.000,27.000,4.000,9.000,32,508.00,32508.000,1.000
21,0,-0.220,1,26,4.000,27.000,4.000,9.000,32,508.00,32508.000,1.000
21,0,-0.220,1,26,4.000,27.000,4.000,9.000,32,508.00,32508.000,1.000
21,0,-0.220,1,26,4.000,27.000,4.000,9.000,32,508.00,32508.000,1.000
21,0,0.030,0,26,2.000,27.000,4.000,9.000,32,508.00,32508.000,1.000
21,0,0.030,0,26,2.000,27.000,4.000,9.000,32,508.00,32508.000,1.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.120,0,24,6.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,1,0.460,0,23,2.000,27.000,4.000,9.000,32,508.00,32508.000,4.000
21,1,0.460,0,23,2.000,27.000,4.000,9.000,32,508.00,32508.000,4.000
21,1,0.440,0,29,2.000,27.000,4.000,9.000,32,508.00,32508.000,2.000
21,1,0.440,0,29,2.000,27.000,4.000,9.000,32,508.00,32508.000,2.000
21,1,0.440,0,29,2.000,27.000,4.000,9.000,32,508.00,32508.000,2.000
21,0,0.620,1,22,4.000,27.000,4.000,9.000,32,508.00,32508.000,5.000
21,0,0.620,1,22,4.000,27.000,4.000,9.000,32,508.00,32508.000,5.000
21,0,0.620,1,22,4.000,27.000,4.000,9.000,32,508.00,32508.000,5.000
21,0,0.620,1,22,4.000,27.000,4.000,9.000,32,508.00,32508.000,5.000
21,0,0.090,0,32,2.000,27.000,4.000,9.000,32,508.00,32508.000,5.000
21,0,0.090,0,32,2.000,27.000,4.000,9.000,32,508.00,32508.000,5.000
21,0,0.090,0,32,2.000,27.000,4.000,9.000,32,508.00,32508.000,5.000
21,0,0.120,0,22,2.000,27.000,4.000,9.000,32,508.00,32508.000,5.000
21,0,0.120,0,22,2.000,27.000,4.000,9.000,32,508.00,32508.000,5.000
21,0,0.210,0,24,2.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.210,0,24,2.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,1,-0.270,1,23,4.000,27.000,4.000,9.000,32,508.00,32508.000,4.000
21,1,-0.270,1,23,4.000,27.000,4.000,9.000,32,508.00,32508.000,4.000
21,1,-0.270,1,23,4.000,27.000,4.000,9.000,32,508.00,32508.000,4.000
21,1,-0.270,1,23,4.000,27.000,4.000,9.000,32,508.00,32508.000,4.000
21,1,-0.270,1,23,4.000,27.000,4.000,9.000,32,508.00,32508.000,4.000
21,0,0.580,1,23,4.000,27.000,4.000,9.000,32,508.00,32508.000,4.000
21,0,0.580,1,23,4.000,27.000,4.000,9.000,32,508.00,32508.000,4.000
21,0,0.580,1,23,4.000,27.000,4.000,9.000,32,508.00,32508.000,4.000
21,0,0.580,1,23,4.000,27.000,4.000,9.000,32,508.00,32508.000,4.000
21,0,-0.050,1,24,4.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,-0.050,1,24,4.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,-0.050,1,24,4.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,-0.050,1,24,4.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.260,1,23,4.000,27.000,4.000,9.000,32,508.00,32508.000,4.000
21,0,0.260,1,23,4.000,27.000,4.000,9.000,32,508.00,32508.000,4.000
21,0,0.260,1,23,4.000,27.000,4.000,9.000,32,508.00,32508.000,4.000
21,0,0.260,1,23,4.000,27.000,4.000,9.000,32,508.00,32508.000,4.000
21,0,0.260,1,23,4.000,27.000,4.000,9.000,32,508.00,32508.000,4.000
21,0,0.260,1,23,4.000,27.000,4.000,9.000,32,508.00,32508.000,4.000
21,0,0.260,1,23,4.000,27.000,4.000,9.000,32,508.00,32508.000,4.000
21,0,-0.180,0,24,2.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,-0.180,0,24,2.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,-0.070,0,30,2.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,-0.070,0,30,2.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.370,0,30,2.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.370,0,30,2.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,-0.100,0,30,2.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,-0.100,0,30,2.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,1,0.490,0,28,2.000,27.000,4.000,9.000,32,508.00,32508.000,1.000
21,1,0.490,0,28,2.000,27.000,4.000,9.000,32,508.00,32508.000,1.000
21,0,0.630,0,30,2.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.630,0,30,2.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,0,0.630,0,30,2.000,27.000,4.000,9.000,32,508.00,32508.000,3.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.530,0,27,1.000,27.000,4.000,9.000,32,508.00,32508.000,0.000
21,1,0.590,0,25,2.000,27.000,4.000,9.000,32,508.00,32508.000,2.000
21,1,0.590,0,25,2.000,27.000,4.000,9.000,32,508.00,32508.000,2.000
21,0,-0.360,0,25,4.000,23.000,2.000,2.000,35,627.00,35627.000,2.000
21,0,-0.360,0,25,4.000,23.000,2.000,2.000,35,627.00,35627.000,2.000
21,0,-0.360,0,25,4.000,23.000,2.000,2.000,35,627.00,35627.000,2.000
21,0,0.000,0,26,4.000,23.000,2.000,2.000,35,627.00,35627.000,3.000
21,0,0.000,0,26,4.000,23.000,2.000,2.000,35,627.00,35627.000,3.000
21,0,-0.060,1,26,2.000,23.000,2.000,2.000,35,627.00,35627.000,3.000
21,0,-0.230,0,24,6.000,23.000,2.000,2.000,35,627.00,35627.000,1.000
21,0,-0.230,0,24,6.000,23.000,2.000,2.000,35,627.00,35627.000,1.000
21,0,-0.230,0,24,6.000,23.000,2.000,2.000,35,627.00,35627.000,1.000
21,0,-0.230,0,24,6.000,23.000,2.000,2.000,35,627.00,35627.000,1.000
21,0,-0.230,0,24,6.000,23.000,2.000,2.000,35,627.00,35627.000,1.000
21,0,-0.230,0,24,6.000,23.000,2.000,2.000,35,627.00,35627.000,1.000
21,0,-0.230,0,24,6.000,23.000,2.000,2.000,35,627.00,35627.000,1.000
21,0,-0.230,0,24,6.000,23.000,2.000,2.000,35,627.00,35627.000,1.000
21,0,-0.230,0,24,6.000,23.000,2.000,2.000,35,627.00,35627.000,1.000
21,1,0.610,1,23,2.000,23.000,2.000,2.000,35,627.00,35627.000,0.000
21,0,0.610,1,29,2.000,23.000,2.000,2.000,35,627.00,35627.000,6.000
21,0,0.620,0,22,4.000,23.000,2.000,2.000,35,627.00,35627.000,1.000
21,0,0.620,0,22,4.000,23.000,2.000,2.000,35,627.00,35627.000,1.000
21,0,0.130,1,32,2.000,23.000,2.000,2.000,35,627.00,35627.000,9.000
21,0,0.020,1,22,2.000,23.000,2.000,2.000,35,627.00,35627.000,1.000
21,0,0.210,1,24,2.000,23.000,2.000,2.000,35,627.00,35627.000,1.000
21,0,-0.040,0,23,4.000,23.000,2.000,2.000,35,627.00,35627.000,0.000
21,0,-0.040,0,23,4.000,23.000,2.000,2.000,35,627.00,35627.000,0.000
21,0,-0.040,0,23,4.000,23.000,2.000,2.000,35,627.00,35627.000,0.000
21,0,0.540,0,23,4.000,23.000,2.000,2.000,35,627.00,35627.000,0.000
21,0,0.540,0,23,4.000,23.000,2.000,2.000,35,627.00,35627.000,0.000
21,0,0.540,0,23,4.000,23.000,2.000,2.000,35,627.00,35627.000,0.000
21,0,0.120,0,24,4.000,23.000,2.000,2.000,35,627.00,35627.000,1.000
21,0,0.120,0,24,4.000,23.000,2.000,2.000,35,627.00,35627.000,1.000
21,0,0.350,0,23,4.000,23.000,2.000,2.000,35,627.00,35627.000,0.000
21,0,0.350,0,23,4.000,23.000,2.000,2.000,35,627.00,35627.000,0.000
21,0,-0.120,1,24,2.000,23.000,2.000,2.000,35,627.00,35627.000,1.000
21,1,-0.060,1,30,2.000,23.000,2.000,2.000,35,627.00,35627.000,7.000
21,1,0.240,1,30,2.000,23.000,2.000,2.000,35,627.00,35627.000,7.000
21,1,-0.100,1,30,2.000,23.000,2.000,2.000,35,627.00,35627.000,7.000
21,1,0.480,1,28,2.000,23.000,2.000,2.000,35,627.00,35627.000,5.000
21,1,0.650,1,30,2.000,23.000,2.000,2.000,35,627.00,35627.000,7.000
21,0,0.530,0,27,1.000,23.000,2.000,2.000,35,627.00,35627.000,4.000
21,0,0.530,0,27,1.000,23.000,2.000,2.000,35,627.00,35627.000,4.000
21,0,0.530,0,27,1.000,23.000,2.000,2.000,35,627.00,35627.000,4.000
21,0,0.530,0,27,1.000,23.000,2.000,2.000,35,627.00,35627.000,4.000
21,0,0.530,0,27,1.000,23.000,2.000,2.000,35,627.00,35627.000,4.000
21,0,0.530,0,27,1.000,23.000,2.000,2.000,35,627.00,35627.000,4.000
21,0,0.530,0,27,1.000,23.000,2.000,2.000,35,627.00,35627.000,4.000
21,0,0.530,0,27,1.000,23.000,2.000,2.000,35,627.00,35627.000,4.000
21,0,0.530,0,27,1.000,23.000,2.000,2.000,35,627.00,35627.000,4.000
21,0,0.530,0,27,1.000,23.000,2.000,2.000,35,627.00,35627.000,4.000
21,0,0.530,0,27,1.000,23.000,2.000,2.000,35,627.00,35627.000,4.000
21,0,0.530,0,27,1.000,23.000,2.000,2.000,35,627.00,35627.000,4.000
21,0,0.470,1,25,2.000,23.000,2.000,2.000,35,627.00,35627.000,2.000
21,0,-0.120,0,25,4.000,28.000,6.000,2.000,46,280.00,46280.000,3.000
21,0,-0.120,0,25,4.000,28.000,6.000,2.000,46,280.00,46280.000,3.000
21,0,-0.050,0,26,4.000,28.000,6.000,2.000,46,280.00,46280.000,2.000
21,0,-0.050,0,26,4.000,28.000,6.000,2.000,46,280.00,46280.000,2.000
21,0,-0.050,0,26,4.000,28.000,6.000,2.000,46,280.00,46280.000,2.000
21,0,-0.110,0,26,2.000,28.000,6.000,2.000,46,280.00,46280.000,2.000
21,0,-0.090,1,24,6.000,28.000,6.000,2.000,46,280.00,46280.000,4.000
21,0,-0.090,1,24,6.000,28.000,6.000,2.000,46,280.00,46280.000,4.000
21,0,-0.090,1,24,6.000,28.000,6.000,2.000,46,280.00,46280.000,4.000
21,0,-0.090,1,24,6.000,28.000,6.000,2.000,46,280.00,46280.000,4.000
21,0,-0.090,1,24,6.000,28.000,6.000,2.000,46,280.00,46280.000,4.000
21,0,-0.090,1,24,6.000,28.000,6.000,2.000,46,280.00,46280.000,4.000
21,0,-0.090,1,24,6.000,28.000,6.000,2.000,46,280.00,46280.000,4.000
21,0,-0.090,1,24,6.000,28.000,6.000,2.000,46,280.00,46280.000,4.000
21,0,-0.090,1,24,6.000,28.000,6.000,2.000,46,280.00,46280.000,4.000
21,0,0.150,0,23,2.000,28.000,6.000,2.000,46,280.00,46280.000,5.000
21,0,0.410,0,29,2.000,28.000,6.000,2.000,46,280.00,46280.000,1.000
21,0,0.550,0,22,4.000,28.000,6.000,2.000,46,280.00,46280.000,6.000
21,0,0.550,0,22,4.000,28.000,6.000,2.000,46,280.00,46280.000,6.000
21,0,0.550,0,22,4.000,28.000,6.000,2.000,46,280.00,46280.000,6.000
21,0,0.040,0,32,2.000,28.000,6.000,2.000,46,280.00,46280.000,4.000
21,0,0.460,0,22,2.000,28.000,6.000,2.000,46,280.00,46280.000,6.000
21,0,-0.270,0,24,2.000,28.000,6.000,2.000,46,280.00,46280.000,4.000
21,0,-0.160,0,23,4.000,28.000,6.000,2.000,46,280.00,46280.000,5.000
21,0,-0.160,0,23,4.000,28.000,6.000,2.000,46,280.00,46280.000,5.000
21,0,-0.160,0,23,4.000,28.000,6.000,2.000,46,280.00,46280.000,5.000
21,0,0.430,0,23,4.000,28.000,6.000,2.000,46,280.00,46280.000,5.000
21,0,0.430,0,23,4.000,28.000,6.000,2.000,46,280.00,46280.000,5.000
21,0,-0.190,0,24,4.000,28.000,6.000,2.000,46,280.00,46280.000,4.000
21,0,-0.190,0,24,4.000,28.000,6.000,2.000,46,280.00,46280.000,4.000
21,0,-0.240,0,23,4.000,28.000,6.000,2.000,46,280.00,46280.000,5.000
21,0,-0.240,0,23,4.000,28.000,6.000,2.000,46,280.00,46280.000,5.000
21,0,-0.240,0,23,4.000,28.000,6.000,2.000,46,280.00,46280.000,5.000
21,0,-0.340,0,24,2.000,28.000,6.000,2.000,46,280.00,46280.000,4.000
21,0,-0.110,0,30,2.000,28.000,6.000,2.000,46,280.00,46280.000,2.000
21,0,0.440,0,30,2.000,28.000,6.000,2.000,46,280.00,46280.000,2.000
21,0,-0.270,0,30,2.000,28.000,6.000,2.000,46,280.00,46280.000,2.000
21,0,-0.100,0,28,2.000,28.000,6.000,2.000,46,280.00,46280.000,0.000
21,0,0.670,0,30,2.000,28.000,6.000,2.000,46,280.00,46280.000,2.000
21,0,0.490,0,27,1.000,28.000,6.000,2.000,46,280.00,46280.000,1.000
21,0,0.490,0,27,1.000,28.000,6.000,2.000,46,280.00,46280.000,1.000
21,0,0.490,0,27,1.000,28.000,6.000,2.000,46,280.00,46280.000,1.000
21,0,0.490,0,27,1.000,28.000,6.000,2.000,46,280.00,46280.000,1.000
21,0,0.490,0,27,1.000,28.000,6.000,2.000,46,280.00,46280.000,1.000
21,0,0.490,0,27,1.000,28.000,6.000,2.000,46,280.00,46280.000,1.000
21,0,0.490,0,27,1.000,28.000,6.000,2.000,46,280.00,46280.000,1.000
21,0,0.490,0,27,1.000,28.000,6.000,2.000,46,280.00,46280.000,1.000
21,0,0.490,0,27,1.000,28.000,6.000,2.000,46,280.00,46280.000,1.000
21,0,0.490,0,27,1.000,28.000,6.000,2.000,46,280.00,46280.000,1.000
21,0,0.490,0,27,1.000,28.000,6.000,2.000,46,280.00,46280.000,1.000
21,0,0.370,0,25,2.000,28.000,6.000,2.000,46,280.00,46280.000,3.000
21,0,0.360,0,25,4.000,26.000,2.000,3.000,41,191.00,41191.000,1.000
21,0,0.360,0,25,4.000,26.000,2.000,3.000,41,191.00,41191.000,1.000
21,0,0.360,0,25,4.000,26.000,2.000,3.000,41,191.00,41191.000,1.000
21,0,-0.160,0,26,4.000,26.000,2.000,3.000,41,191.00,41191.000,0.000
21,0,-0.160,0,26,4.000,26.000,2.000,3.000,41,191.00,41191.000,0.000
21,0,-0.160,0,26,4.000,26.000,2.000,3.000,41,191.00,41191.000,0.000
21,0,0.550,1,26,2.000,26.000,2.000,3.000,41,191.00,41191.000,0.000
21,1,0.250,0,24,6.000,26.000,2.000,3.000,41,191.00,41191.000,2.000
21,1,0.250,0,24,6.000,26.000,2.000,3.000,41,191.00,41191.000,2.000
21,1,0.250,0,24,6.000,26.000,2.000,3.000,41,191.00,41191.000,2.000
21,1,0.250,0,24,6.000,26.000,2.000,3.000,41,191.00,41191.000,2.000
21,1,0.250,0,24,6.000,26.000,2.000,3.000,41,191.00,41191.000,2.000
21,1,0.250,0,24,6.000,26.000,2.000,3.000,41,191.00,41191.000,2.000
21,1,0.250,0,24,6.000,26.000,2.000,3.000,41,191.00,41191.000,2.000
21,1,0.250,0,24,6.000,26.000,2.000,3.000,41,191.00,41191.000,2.000
21,1,0.250,0,24,6.000,26.000,2.000,3.000,41,191.00,41191.000,2.000
21,1,-0.180,1,23,2.000,26.000,2.000,3.000,41,191.00,41191.000,3.000
21,0,-0.040,1,29,2.000,26.000,2.000,3.000,41,191.00,41191.000,3.000
21,0,-0.060,0,22,4.000,26.000,2.000,3.000,41,191.00,41191.000,4.000
21,0,-0.060,0,22,4.000,26.000,2.000,3.000,41,191.00,41191.000,4.000
21,1,0.330,1,32,2.000,26.000,2.000,3.000,41,191.00,41191.000,6.000
21,0,-0.160,1,22,2.000,26.000,2.000,3.000,41,191.00,41191.000,4.000
21,0,0.360,1,24,2.000,26.000,2.000,3.000,41,191.00,41191.000,2.000
21,0,-0.370,0,23,4.000,26.000,2.000,3.000,41,191.00,41191.000,3.000
21,0,-0.370,0,23,4.000,26.000,2.000,3.000,41,191.00,41191.000,3.000
21,0,-0.370,0,23,4.000,26.000,2.000,3.000,41,191.00,41191.000,3.000
21,0,-0.380,0,23,4.000,26.000,2.000,3.000,41,191.00,41191.000,3.000
21,0,-0.380,0,23,4.000,26.000,2.000,3.000,41,191.00,41191.000,3.000
21,0,-0.380,0,23,4.000,26.000,2.000,3.000,41,191.00,41191.000,3.000
21,0,-0.470,0,24,4.000,26.000,2.000,3.000,41,191.00,41191.000,2.000
21,0,-0.470,0,24,4.000,26.000,2.000,3.000,41,191.00,41191.000,2.000
21,0,-0.340,0,23,4.000,26.000,2.000,3.000,41,191.00,41191.000,3.000
21,0,-0.340,0,23,4.000,26.000,2.000,3.000,41,191.00,41191.000,3.000
21,0,-0.340,0,23,4.000,26.000,2.000,3.000,41,191.00,41191.000,3.000
21,1,0.320,1,24,2.000,26.000,2.000,3.000,41,191.00,41191.000,2.000
21,0,0.130,1,30,2.000,26.000,2.000,3.000,41,191.00,41191.000,4.000
21,0,-0.060,1,30,2.000,26.000,2.000,3.000,41,191.00,41191.000,4.000
21,1,0.100,1,30,2.000,26.000,2.000,3.000,41,191.00,41191.000,4.000
21,0,-0.270,1,28,2.000,26.000,2.000,3.000,41,191.00,41191.000,2.000
21,1,-0.060,1,30,2.000,26.000,2.000,3.000,41,191.00,41191.000,4.000
21,1,-0.020,0,27,1.000,26.000,2.000,3.000,41,191.00,41191.000,1.000
21,1,-0.020,0,27,1.000,26.000,2.000,3.000,41,191.00,41191.000,1.000
